clean_text,label,sentiment
veri correct jhandu akhilesh baap chacha ne kursi pe bitha diya khud ko,1,positive
gupta15 provis wast dispos palampur distt kangra himach pradesh wish swach bharat,1,positive
sn world cup broan u know record indiathukega ye aag pich see,1,positive
yay hit best friend shame tell could put lucki egg,1,positive
kp govt bhari pari usko tou chor imran khan khud ne bhi ais apni pasand banday lagay hain without due process,1,positive
superb chindi movi amar boss abhi anna act ontu chindi act marvel ambi appaji scene,2,neutral
bharat naam hi kafi hai hit hone k liy uspar hai toh gurante hai super hot ki ky,2,neutral
smriti irani ne amethi ki neev jo eent 2014 rakhi thi uspar 5 saal kaam kiya aur wo 2019 asli kaam dikha g,2,neutral
love sahab lailatulqadar mumbarak ho aur islam birthday pakistan mumbarak ho,1,positive
kyu n labh hoga hindutva ka labh hai ekta labh hai tum jais bewkuf hindu k wajah bahut sal,0,negative
agre teri behno jaisa acha maal nahi meray pass meray pass arsha ja,1,positive
rss jo haal pakistan hindu ka h wo kisi se chupa nhi h aur yha muslim ko darr lgta h apn astitva,0,negative
hum congress se aur congress se rhege humar irado ko ye kya todeg gods ko desh bhakt mann wal,1,positive
rathe sahi h par ek aur main mudda h ki ye bjp wale hame kvi dharm ke nam pe kvi rastr,1,positive
jab se cabl siystem lagha hamra transfamir 3sri bar jal gaya aur hum khud banwatey hein sir bil bi datey afso,1,positive
plea deen pe chlo ge kamyab ho jao ge apa ke jang choro ye quran ka faisla ha jo komi khud apna hulya nai bada,1,positive
karan cute keeptheban,1,positive
say drop name ask question 1 age 2 height 3 fav song 4 birthday 5 bad habit 6 best friend 7 good h,1,positive
anna congratul hope u becom good cm kcr telangana work togeth water probl,2,neutral
tamam bjp suppot bjp4telangana bjp ko naya govern mobarak ho,2,neutral
vksingh vote select trust,2,neutral
hum dheer dheer exam feel like promot song better colleg,1,positive
congratul best wish new inning parnam aap ko sub ka saath sub ka vika,2,neutral
apka jaisa neta maa ka jaisa chavi jo pure desh wasio mere liy aap meri maa hai apn sabko,2,neutral
chaku hafidz shit sherlock,1,positive
sir ji ravi kumar ke show jyeng pravakta kyu ki udar dhoda feel gud hoga,1,positive
mirza kyon matlab english zubaan mein dua kart hain unki dua qabool nahi hoti ho gayi hai allah un,0,negative
jay hind jay jawan jay bharat proud indian armi bhartiya jawano par hame ga,1,positive
reveal first look upcom song raflan de ghode newsong song punjabisong,2,neutral
jai jai shri ram jai jai shri ram begusarai bihar jai jai shri ram ram ram ki jai ho,2,neutral
much better live tri b sum1 els win lose u never regret integr wh,2,neutral
tyisi yho ha endgam incred movi rha futsek mahn sie,2,neutral
ye pakistani bc beijjat hone ke liy hi paida hue hain,0,negative
manish itihaa hume sikhata hai ki hum itihaa se kuch nahi sikht bjp ne yeh hi sikhaya hai ki sab purvajo ne,0,negative
kitna nich girog pure des pole khul rahi yaad rahe vakat rukta nahi sudhar jav forgendna,0,negative
manniy shree narendra modi ji nivedan hai hamar paryavaran ko bachan sarkar pahal kare har gh,0,negative
memon taubaa itnay veley log hain jo py b issu creat kr rhi kch ni ho skta mulq ka,1,positive
2 meri ni hai pata ni kiski hai yeh shope main 3pz phno ga,1,positive
ovo vreme prebrzo prolazi ne moze ovo ovako,1,positive
let mankind say amenshalomallah meri love light truth,2,neutral
es desh tum jais chutiy raheg kais koi apna parti ka prawakta bhejega midia desh ka 4th,0,negative
judg media ka ahtesab kab kon kare ga kia hamesha politician hi qurbani ka bakra banen gai,1,positive
khan sir apka ek movi dekna tha nahi milraha hai raja hindustani full movi plz amir sir,2,neutral
import skyshowpol question pride hat better old logo top new logo bottom,1,positive
itn pakistan ne ni khele jitn mene roze rakhly pakvwi wc19 ramadan wc2019 pakistancricketteam,1,positive
mera pet dard ho raha jas hash ke ye arsal kitna bada dramebaaz hai special sahana bejaan ke saman,0,negative
chhidvada par hardik badhai subhkamnay jarur aap jald se jald atithi vidvano krapa drasti kare ek ye hi,2,neutral
congress walo ko hindustan k swabhiman se kya lena dena wo sirf kurshi k pyas hai neharu gandhi ki famili ban k ba,0,negative
dhan dhan satguru tera hi aasra g pyar sohn dilbar mahi rabb jaan papa g gud morn g,1,positive
ser firmino har trent alternativt nogen veker ikkj touchet det heila tatt ha ett par l spur komm scora,1,positive
nice meet ex central secretari ts uae basanti baini husband veri happi see mr albert sms tshirt love,2,neutral
sir ek broadband connect lagwa nahn paa rahe aap 20 day se batein bari bari kar rahe,1,positive
vn,1,positive
10 invert ka sabs jyada nuksaan un bachhon ko hua hai jinko light jaan k jaan pe padhna nahi padhta tha,1,positive
u must get thaa wil b best therapi ever forget useless govern swear,0,negative
jaleel saath lekar chalna inh jo bharosha par vote diya hai ussey todnamat q ki shangi har mu,2,neutral
bahi agla elect 2024 hai energi bacha ke rakh nahi pehl hi exhaust ho jayega,1,positive
tujh nahi banayng chote fikr na kr tu suvar hai par kutt ki,2,neutral
yeh abi world cup ka start tha yeh world cup la rahai hai es bar pakistan p,2,neutral
modi ji bilkul jhuth nahi bolt btwiss list digicam aur radar ka jhuth nahi h,2,neutral
billion billion dollar pound euro etc ka kiy ye khud ki maa ke bhosd ko dhandha chala kr ada karmng kya,1,positive
respect modi ji sir app india k chor logo k liy kari se kari saza nikaliy chalt firt bag,2,neutral
mera taya pakistan cricket ka legend hai parchi lagwadeta lekin bc messi ki waje se footbal ki tarf agaya,1,positive
koi ram janam lega jo ravan rupi ko narak bhejega isko lagta h ben,0,negative
say cruxh naazir ho tm lanat beshumarrrrrrr,1,positive
happi birthday tander ka na heheheh san handa,1,positive
ye third class polit hame rass nahi ayega apn desh nafarat felat suvar se bhi khrab tnneedshindi,0,negative
perfect woman real real woman perfect one perfect earth strive fo,2,neutral
hindu bht acha kiya ye bht pehl hi kr dena chahiy tha wais b ye godi media opposit ko insult krne ke ly bulati h,1,positive
jodhpur ki janta us gandhi ko bhul gye jo gandhi apn bacho se jyada jodhpur ka dh,1,positive
indian ye insan h hi nhi ins umid bhi insano wali nhi ker sakt,0,negative
happi birthday maddi kais kahu tuzs rehna hai tere dil rhtdm,2,neutral
humar desh ke pmoi shree modi ji jish tarah aap ko jaat paat se uth kar logo ne janmat diya hai ushi tarah aap se,2,neutral
savidhan savidhan karog tumhara bap bhi trust tum pe nahi karega savidhan jaha vaha rahega tum,1,positive
manoj tiwari ji ki aitihasik jeet par bahut bahut badhai sabhi delhi vasiyo ka dhanyabaad,2,neutral
love high toward trust believ 1 corinthian 1013 king jame version kjv 13 ha,2,neutral
tu kutt ki bacha bhokt reh aur apni aukat batat,0,negative
s clear wo nt minist modi 2 0 govern indian around world miss,1,positive
sarfaraz ramzan main 1 run 70 k barabar hota hay humn run thek bnay thay ab goron ko nahi pata hum kia karen,2,neutral
kya desh ka bhla kreng model ki tarah sanasad jaa rhe h simplic bhi honi cahiy,0,negative
lo bhai yeh pappu hai ki manta nahi phir comedi suru kar diya bhai pappu ab bhi nahi sa,1,positive
licious cheer luv know someon els far wors bella,2,neutral
congratul bhot bhot badhai aur subhkamnay sir aap sbhi ko,2,neutral
twt rm good speaker hand sexi mental bts realli lucki leader,2,neutral
aap jab bhi delhi mein hon aaps milunga miln ka bahut dil kar raha hai manoj mithal bhuit 81 batch mechan,2,neutral
life understand kaptan sit like tyaari bhi nhi hai exam bhi sirrr pr gay hein,1,positive
thinker arey mere jhantu agar encount fake nahi tha gujarat high court ne fir tadipar,0,negative
ordin ko tear karna bhi dictatorship hi thi haar ko maniy aur mahnat kark agay bde nahi pata nahi phir kya hoga,2,neutral
420 sunny568 bi2452 k allah tumi hmesha khush rkhi aur aisi rho q,2,neutral
katarina entri srk veer zaara love look handsom cute charm,2,neutral
shame shame policemen hamara samaaj kidhar ja raha hai hamar sanskar kahan kho gay,1,positive
dear modiji appn student k stipend badhadi achha batt hain filpn apn ye kam per hamar desh main kab hoga,1,positive
wish happi birthday sir mata rani sadeo aap par apni kripa banay rakh,2,neutral
bohat pakhtono ko pashtunistaan ka nasha charha howa hai aj kal hosh mein jao wrna sach ki mar parh gi bar,0,negative
salmankhan archanapuransingh kapil sharma comedi show show telecast weekend thekapilsharmashow k,1,positive
abe kuch sharm karo tumhr jais baklol ke hisab se secur naam ki kou chiz hi nahi hai,0,negative
yr 90 k dor ka ek song ha jis adnan sami na mujahid k part play keya tha adnan sami ka wo song yad ha zaror,1,positive
abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe,0,negative
aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisn ye tweet k,1,positive
krishna report chutiya hote h pata tha ye kuch jyaada hi ho gaya,0,negative
reat pe thak k gira hun twe hawa puchti ha ap dasht mai q aay thi wehshat k baghear love life,2,neutral
u r right sir hum sarvey vaha se chalu kare jaha se spbsp aur tmc jite hai nda ki 350 hai bahut time lagega,1,positive
sant rampal ke andhbhakt sleeper cell ki tarah hai aiss pakhandi andhbhakktonn ka illaj kariy jo pakhand,0,negative
muje bi promot kro koi follow nhi badh rhe aditi hiker akanksha jr,0,negative
modiji time time chang come congress ka hath garibon ke sath abhoganyay ht,2,neutral
kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki,0,negative
best wish pseudo atheist new countri advanc bon voyag,1,positive
parti se maal leke bech k apni sale k record banan sa fayda tabhi h jab purani payment clear ke di ja,0,negative
pakistan ja nahi sakti lekin gungaan wahi ke kr rahi hai ek yhan k log hai yahi rahe kar bh,1,positive
msd meri life hai ranveer meri duniya love much love life,2,neutral
today prime minist narendra modi sworn world s largest democraci morva hadaf panchamah gujara,2,neutral
jab kattu vo jeez hi bad hai toh sad hone ka fayada hi nahi hai,1,positive
histori top 5 song tum se hi main jahan rahoon introduc tere bin sanu soniya,1,positive
feselit walu k pas achi shirt hoti hen main ne un se kafi bar mngwai hai ship karachi,2,neutral
lord tum log ghatiya mental k ho ghatiya hi rahog tum india ka kuch bigad,0,negative
bjp ko badhai rajasthan ki janta bjp se kabhi naraj nahi thi vidhansabha ke elect,2,neutral
bhamana di nayi jatt di eh yaari ah jaan nalo yaari jatt nu piyari ah,2,neutral
kya kareng agar musalmaano ko khud ka wajood bachana hai khud ke imaan ko salamat rakhna hai agar abhi bhi u,1,positive
chal ft 2 chainz nicki jam love n hennessi remix clean,1,positive
mundka pass aj tak leakag band nahi hui h nangloi k pass ka kaam chal r,1,positive
lagta hai lubika aunti ko aaj muslimmuslim kheln ke pais mile hai aaj shaam chickenshikan,0,negative
world cup fananthem india made day lot amaz finger cross team india cup toh hume,2,neutral
mlagk kyu tere baap ka ec hai bsdk saal dilli ki janta ne nanga kark mara tum paapiyo k,2,neutral
hallo sorri account nonaktif follow new account alya tan pleas unfollow thank,1,positive
realli behav like children mujh bat nahi mili main kal se kheln nahi aaoonga,0,negative
teri bachpan ki yaad,1,positive
polici sad may share spread awaren,1,positive
haha cant even speel goad write dumi,0,negative
namaskar lata didi ji mai apk kathan se sau feesdi sehmat hoon lekin ye virodhi desh ka gaddar ha,1,positive
patrag sambit bhai apka jaan khatr mai hai shayad ghar se kam nikly,1,positive
ye nishant kaun hai samjh nahi aata ye kiski side say bol rha hai sala bada resourc hai everyday kisi n kis,1,positive
modi ji ka sapath grahan samaroh dekh lena se horror kuch nahi milega tujh fattttt ke hathhh aa jayegiii,2,neutral
yadi dhara 370 35 par kuch nahi kiya bahut a66a nahi hoga 2024 bjp ke liy rajyasabha bahumat bhi nahi hai,1,positive
hindu dharm ko nasht karn ka shadyantr kiya ja raha hai isiliy hindu sanskruti ki raksh,1,positive
kya hua sir result k baad apka koi video nahi aya ralli tv debat nahi ho rahe hain cont,1,positive
oohhhh ahem ahem s ur boyfriend great knew phele se,1,positive
fir bhi jeet gay mere ladk wish sarri gave cap,2,neutral
girl need understand agar nahi hai gand himmat agey badhn ki ladko ko hope deke flirt kark sext ka,0,negative
interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua ye,2,neutral
maa baap ki dua sath hai bas yahe kafi hai paidmediacantharmsalman kirraak,2,neutral
sai sharanam jagan bhai prathibha swami ka tharaps shubakankshalu know jagan bhai aapn b,1,positive
perdea ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jni,2,neutral
lost 50 australia 40 england lost warmup afghanistan lost open match wit,1,positive
evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat,1,positive
vote bank ki rajniti hai musalman never vote bjp even whole countri may regist name,0,negative
sachdev tri karn wala mile koi sath main mar pe bhi jaak karn ko readi ho jaun,1,positive
happiest birthday sir jee allah swt ap ka saya hmesha hum par qaim daim rakhi ameen sumameen hbdabidiqbalkhari,2,neutral
construct main reason come back houston much shit everywher,0,negative
larkaa ni koi msla ni ab jisko pta ni us ne puch b liya tou kia kch ni,1,positive
unko koi nhi dekhna chahta phir bhi ye expect kart hain ki wo jeet engay rahul gandhi pehl bolna,1,positive
siddiqui,1,positive
ab jo log akhilesh bhaiya k sarkar jhooth hi yadav seva aayog likh aur bole ki 56 sdm 86 se yadav hi huve h,1,positive
rah thank got dm ensur sort right away happytohelp aisha,2,neutral
guddan tums na ho payega 29 may 2019 preview akshat send angad psycholog,0,negative
hasi toh phasi fake actual agar wo hasi toh phasa tu harami,0,negative
jai hind,2,neutral
problem team ki nahi hain bhai team congress jor,0,negative
shatram short n simpl koi tensn hi nhi hoga na koi jhgra na koi lafda na sala koi depress,2,neutral
manjoor hai di aapk ke liy natmastak hu jai hind jai jawanjai kisaan azaad hind manish fauji,2,neutral
dear ruksar ji muslim plz bjp jaisa mat bano hindu muslim soch rakhn wali,1,positive
polic station ki noida extens bahut zaroorat hai chori aur loot ki vardaat bahut badh gayi hai,1,positive
siddiqui agar daru aur hoor hi allah ki nishani hai mallya hi alla hai,0,negative
andr peteeee thissss yieeeee happi,2,neutral
speak amna say happi birthday may mani bless,2,neutral
ave congressi gadho ye economi kam nahi hue h desh bahut tezi se age bad rha h economi pich rah gayi h,2,neutral
medic go away uch ur feel genuin jor,1,positive
nahi chahiy 5 kg gas cylendar main bhi scientist modi sahab ki tarah naal ki gas se chai pakoda ban,2,neutral
diva13,1,positive
ye dukh sehen nahi ho raha abhi wapa ashley young ke pass jana hai hume ucl uclfin championsleague2019,1,positive
ab itna b gudgyaan mat kar modijii ka ok koi modi n apn kudh ki salari nahi beje ek fund hota h,1,positive
yes listen earli 2000s rock bother,1,positive
